,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO
2022-02-21,1397.4138307475291,6359.619755232578,1724.2381200610305,853.6403897742123,349.3129743362695,447.86332213257884,461.71873666605774,2101.141225185555,920.9194363867288,3137.3706724435697,227.62971343231754,4073.1699920173087,5177.687617239628,1649.4783701724905,922.3139954205507,789.6169728677353,1723.6757823715084,575.7806136845085,948.4584707545906,837.1884965362663
2022-02-22,1408.6574362094775,6349.151548414432,1740.6606370471748,851.0296522721101,347.634612540092,460.10951884323833,457.0276366084166,2159.2428073806063,907.7013108975115,3081.181067240446,230.51975727196427,4116.189938013263,5179.888286307274,1637.1393505138515,912.2809742569199,793.6375034623399,1774.900097383272,593.9439921148087,980.7664827522314,850.177338638278
2022-02-23,1430.6885178068503,6409.178576443833,1782.732184168697,835.9185839134642,348.042868058077,442.5417299633798,450.25126399029915,2154.1218785303176,898.9676032920388,3135.103978720534,232.37641761580443,4140.894773018448,5347.993790465591,1651.0691796760452,932.7320048074193,790.2527299546147,1737.4521091858428,585.6182793137987,937.7720795477609,807.5097233322923
2022-02-24,1405.0172352493425,6211.022650130376,1741.6209228900236,829.3577869295196,350.08653109787895,442.9672839231738,449.7668980878157,2173.2295668368565,879.0457198246787,3149.7043609874,240.64146677293144,4138.285502080061,5442.366862535676,1699.177672304149,939.4394230735459,788.7645375520248,1722.8059582902777,583.0872669889909,936.7873965679971,807.9096750667908
2022-02-25,1430.1559699794336,6074.160596038864,1800.5651812679523,835.4793418024304,342.45588971620475,448.72500452589,444.26314360517034,2152.72944660256,875.5351645674237,3148.4416773633216,247.22520713543258,4098.826307459005,5406.53325658145,1684.4286585343252,935.9723583480843,788.2309161123351,1771.300142321979,588.5228587874085,919.0755881860567,818.51296243382
2022-02-28,1469.6465195024243,5932.1558317669915,1856.31927235894,841.717728013885,350.82490173844553,450.6854712819273,451.0694055822819,2193.5471269279656,894.797309668913,3108.6636103497203,246.20806837978074,4048.5722240541672,5400.242143106563,1638.7284563046394,925.3953845717274,793.0354627016164,1788.6133216002854,587.0110334033695,892.1381077770226,832.6386969920239
2022-03-01,1482.5334060934463,5952.081123947142,1884.5584178082886,827.0241972048052,346.8122031052791,462.7175580416069,448.695424933287,2212.459627857592,895.1684190210469,3025.939469032762,248.66007208599837,4073.459013221709,5464.09216430034,1586.7244881539632,941.0955500223617,778.2164726944733,1813.5169489386112,589.6109449471887,872.4222861270051,819.7449583001238
2022-03-02,1538.9229225671656,6161.298561016925,1952.6587796645151,819.3708264126994,335.3710803545858,462.26089903187443,450.2701170291332,2177.540233449301,911.0024132249009,2988.257278012235,247.20986942334227,4126.734896431535,5572.487012408231,1652.917129893691,965.2996181973588,755.7985404407943,1776.2988030451336,608.6281734452989,879.4831984847998,837.1906134719414
2022-03-03,1515.8763453137417,6439.333337896104,1888.9387120329875,837.3860542651264,334.8074998520211,460.78581116974027,451.91481470918853,2127.8835188656253,937.9753970490996,2970.0284981119944,257.49285969716317,4118.302920899855,5611.234813896343,1636.2549103151007,955.4950402274933,766.0667800110563,1763.715163764419,604.2555446440218,887.0460890601004,828.6727890310605
2022-03-04,1478.899431029733,6524.725479140829,1870.0701736482024,846.1183180107784,335.2050858273829,466.47494509133213,453.9028340058244,2066.8003909362374,927.4134466703057,2830.792117998721,263.5388677254237,4144.023199391885,5738.1152862403615,1630.994783946867,934.3211446646209,780.2102700505961,1758.6767434041749,591.4220775618218,913.3964630536792,826.3674668905431
2022-03-07,1427.0279134639359,6593.345296015539,1843.503827326994,881.6563879869149,336.44929626488283,467.63473069140264,453.91073999047626,2075.6025538717945,924.4165425201895,2821.034085694365,264.5650094935771,4142.952824875988,5706.937955626253,1595.512033188739,947.7606263626212,792.235429875031,1729.3808906153279,613.1682398419384,914.0135819672621,819.6189829288459
2022-03-08,1470.4393672661479,6359.14205787698,1871.0265771343365,902.9065670413594,345.783290685804,464.2171743530412,458.7730381049473,2100.404817634903,965.0204827468078,2874.597475588494,265.7576409615894,4153.188074752537,5595.978697516885,1626.5715238396385,920.7772948172526,795.0870340647623,1672.326206847729,619.9347257169089,882.3298197620575,801.4006667431422
2022-03-09,1490.4186873835802,6293.302833233988,1832.6652657523612,924.0218148493336,344.3209811942398,469.2413414925368,451.7019221634185,2128.8008490001866,993.3794125218025,2908.645237507664,273.57011985976703,4138.614954555933,5591.523262819042,1601.9595493777417,897.1959592521027,807.6847846518602,1656.0879675835856,644.0779469182334,878.5681028839904,826.9608535556906
2022-03-10,1489.5070080821317,6197.294250293408,1861.3462993685714,898.8354094214686,343.66939075618205,463.35209712986676,464.5701684720903,2124.8420843373633,960.6494577210578,2881.233822980441,276.87800854175697,4142.171893748123,5617.264946245059,1587.020859184065,878.5755493697343,819.613142429047,1701.7724194068217,655.5248854857493,854.6468183083387,828.1685110837269
2022-03-11,1498.5920662051028,6123.441392399553,1913.2978201138387,913.0165217642045,336.2586113677579,457.9199688763114,462.60468931549696,2076.7358101710356,968.5680588475491,2885.3791289023206,285.6474439745029,4367.757926663487,5485.086725627348,1597.3212726809575,871.7147444169854,832.9339764795104,1704.6373010495565,638.4996666834085,834.4464564239297,846.5922521938226
2022-03-14,1465.6083831005637,6105.9107367237875,1940.8570728892464,912.5032822777399,341.94510430212245,453.31334874047377,450.70141603096215,2049.4443949106976,969.0631906908415,2854.726905649868,273.25806923417383,4397.164669203546,5341.188537798051,1564.1274694233202,848.8525975639196,819.0316283824112,1752.3429707754945,647.0604744727372,844.5525886327839,864.7044371810734
2022-03-15,1538.0314793783384,6051.312833550809,1952.8419050499508,902.9040798347995,343.37654849707377,465.8072916562939,452.62206530525543,2097.702606290223,985.5654280574901,2864.6476944618453,275.9153851530589,4456.112791273296,5391.6506232407855,1559.3230244920487,816.3619170779967,801.472379862991,1759.49326307432,634.6505266626435,848.2547846567568,848.3971454355071
2022-03-16,1542.775420031635,5814.791243088151,1915.2351168626221,906.3895666035501,340.6636833458955,436.03273719887545,445.14311497964997,2078.4193255324826,971.3737044141158,2954.317344839296,273.20901466143783,4497.3784994805765,5350.527765133415,1603.8326399658145,798.231430052053,795.6445656742003,1733.4630477372398,635.0621838726227,858.6470186016395,869.4565217164435
2022-03-17,1546.9222397455676,5904.677478867456,1883.7543602396067,923.9773588509555,327.8569452545352,439.7006344225623,451.2890682810361,2085.420174699858,955.5479213741978,3013.019559732731,282.94278515622625,4475.987454122357,5335.456301609193,1618.3715239047262,808.8874116922702,795.7657565113035,1778.6238862315824,634.4180478744438,852.9371387613147,878.64518592088
2022-03-18,1570.1497914929191,5780.94578591293,1931.7757386495352,933.6944885440848,337.49208512634567,440.2218715087066,471.4581296487916,2041.5992203997532,943.1053360008693,3045.909338105591,291.8351035791128,4594.063037538682,5299.7415397628765,1623.4060282413045,788.721135531011,792.3133884145892,1787.0661650839643,614.209754637332,866.8490478093804,860.792840269137
2022-03-21,1586.039997287017,5811.497721823411,1962.8521764725601,917.7568128554879,329.3741857474666,425.6428636578709,464.27714257122,2056.3633736741317,932.7891113942505,3017.406637629825,292.17267396590603,4569.60757474573,5463.567245822265,1631.1939845474244,783.7479383631207,762.9710076002523,1822.3370908404036,604.5321368874428,860.1153141583966,868.9505883286239
2022-03-22,1593.9347976308661,6055.474004886831,1962.3018115900938,931.8436257862138,325.64383858260976,428.4923449541594,467.5955386852848,2038.5682399743098,948.4660160510684,3064.1727226423436,301.29214848897095,4668.316083705459,5604.173368404873,1619.314484985033,814.6542304621755,789.6245240452255,1784.3111783573695,631.4965347719311,879.7548919254637,851.6068927148403
2022-03-23,1569.5324702062296,5947.155551992372,1946.881669321145,920.4269098598231,328.14051414433703,432.78371285856656,451.41200482632007,2082.2634299879087,926.5336656420667,2962.327162186637,312.1875626578239,4639.446563660102,5468.288563148775,1684.772109539838,814.2603593162893,785.69146763644,1822.2726231295119,634.8229731418196,886.2587252303882,879.3941165417987
2022-03-24,1585.1169343453273,5649.1688599876115,1868.9749458812657,924.8759427868948,320.45180172341395,438.1038298308744,455.7356762211987,2115.519580155298,915.4594776947075,2948.8572542842508,312.8082331902349,4552.691462838913,5412.753366758127,1658.248501952854,820.245677631431,788.7981611008111,1862.1399127206953,632.9109354228116,883.0327989417559,894.1465991121534
2022-03-25,1645.5740708168062,5619.679721536203,1829.8815065290548,919.7271571652407,311.04006963762055,415.08736113633023,447.8905165095061,2095.6038272258033,883.1618404615987,2984.7573160065213,328.4294620251836,4588.238532526145,5507.47701270573,1666.0729860458175,805.1360957535028,808.8265192876369,1873.8627219750836,656.1753517889566,887.2200176299247,893.3213275134128
2022-03-28,1690.67662469841,5746.230372097599,1900.749856057992,916.1610760336589,297.9829335918419,426.638324321924,442.51731176808806,2091.342876729784,901.3923819915605,3030.449247375634,328.3878095979849,4489.163013449807,5576.533750991296,1670.7388423146078,840.3764977407598,771.2974173756234,1844.5584290133245,651.3034425853342,887.3467002100626,916.3655091225605
2022-03-29,1745.393230779586,5974.165799694895,1853.0237161405892,930.6591963420026,302.42882080138986,420.5567084545346,432.9918036845634,2069.3370877109674,924.7570151607405,3072.5654909833797,327.1430822029102,4539.499120689742,5574.698183343205,1705.2817858025253,831.6988626490596,763.7897028464624,1843.7833887716135,650.4382463771691,916.1163705511017,887.8301136078346
2022-03-30,1728.420479772748,5830.242219870616,1860.9724400477144,911.7632089136963,299.2824345495962,426.5418002428731,439.54860918519176,2011.6260411120486,919.1701246750413,3092.219505755843,332.97193829250153,4433.351226864275,5450.649976515177,1743.758875183363,828.3204239479192,758.2580739508006,1867.2470497256197,663.6525869451984,921.0714172162486,874.9682732323062
2022-03-31,1695.0756252482993,5891.074876618362,1899.3994356479068,947.6902365758702,316.9536861640638,433.0770500334948,448.6235680768554,1978.1347837319734,914.1523866413344,3081.661123546984,330.7823765516802,4407.282409612179,5378.9695637726845,1743.514093131013,850.5535162098573,753.5370068415017,1876.9406768040938,658.6654262500052,921.5022451958985,870.9885724077033
2022-04-01,1691.658796216204,5839.196839221376,1852.6771472180244,913.6475719374638,310.80887293899355,425.7000408062523,449.0577030297007,1986.9658629378982,922.8957405076557,3116.359146741093,331.51234561699255,4283.285308680728,5326.065508207044,1754.52147272045,847.8872989484424,751.2992040190479,1900.4430799680808,649.1606109433286,917.5675991138762,910.3691828744787
2022-04-04,1694.3899763751433,5829.743371729518,1860.4476633012077,903.1832431708067,305.2363742942545,431.5360473999944,441.5186824665037,2000.8849362609367,950.573051659201,3058.5281819263764,341.0230000280101,4527.361212547778,5358.234340019994,1766.9271590623493,849.123328409765,773.419478064655,1939.8676161165645,620.22419341854,933.4999533067003,891.3336745909314
2022-04-05,1732.3169141859685,6140.975105412375,1896.2767425355703,910.3222183007515,301.93742247537415,428.42473083403974,455.77552414075166,2007.8299239813002,958.8166254900823,3008.3880617290424,341.32459294082867,4379.863446007462,5543.49284411647,1687.5164466325887,844.7641275835175,784.2235120469466,1915.6795366515157,608.9175272941363,947.1834446623865,861.343755854174
2022-04-06,1674.5453705487319,5959.45152554812,1897.698924375442,921.4156627733809,303.5566202083509,410.89035898918235,449.16304051686393,1996.7172658474426,945.9197375743917,3013.6066930330644,329.9242300730039,4382.913034587082,5470.110277212269,1634.7312831017164,840.5431389656849,799.6418994635488,1872.3822818126737,597.7009285409906,942.4694712108881,836.892178852915
2022-04-07,1726.6086713634884,5992.674235566613,2007.5150817059107,920.0247725515034,300.85373179180806,420.6920821484135,429.9655220065008,2034.9770285169416,915.7671729937205,3025.552487885274,332.51294351258105,4485.324555233578,5360.594813302196,1615.7663178734235,847.1918689986586,800.7953072863631,1871.9127332221826,599.8952882276063,921.1575690025753,852.4787244081527
2022-04-08,1722.015619542562,6051.72522909618,1941.5240756963378,919.4287675682677,304.6886072912839,414.38132260448884,434.12233416646876,2038.5806433537944,895.8011360784094,2916.595373220669,328.0486674339449,4580.537760800864,5351.633348619273,1598.4259565233194,856.9844444112944,778.7834775700795,1860.5036812331655,592.8710151263264,905.001052233749,842.7742383935139
2022-04-11,1708.1747099496033,6186.168701631589,1983.6057763421088,927.4379131316083,298.8776569217883,407.5067906408654,424.74724813256694,2068.2727265018884,897.5608379819074,2944.6032274835893,333.8897127700519,4660.820124440752,5464.738939997373,1560.8858864521885,846.3878586446773,746.7801955224007,1890.6753359650002,618.7559890664659,902.1202069185113,840.5141426646742
2022-04-12,1674.451775351603,6201.384592328181,1977.7421687410483,923.6155802089388,290.76855783751034,404.42550247017545,433.3577990470019,1995.9338482875044,886.245691983364,2991.583098609123,338.7056693114507,4633.579645385641,5309.334555665849,1585.0665865231674,833.8430286374448,724.3109576483942,1850.9901215557422,605.9770823651442,926.909162240735,853.7578322122796
2022-04-13,1619.869447396117,6242.692082011126,2009.2642206478513,949.8126663167186,280.45665598722627,406.8297047100378,430.27109807924063,1840.3547866369186,890.1446006195595,2988.4547859549048,348.8424549411233,4761.104000025388,5466.345823514408,1585.9262765838487,824.1014725280564,729.8847579614892,1889.6899520028683,623.2552667608519,922.734796625306,851.4853913429571
2022-04-14,1647.3479596989177,6196.914599836632,2028.0029061626813,966.2320610530548,268.124560805635,406.56713347592523,435.68144080695885,1851.7203771386783,880.7460263677578,3131.868715915254,355.3485920835317,4850.459551545517,5450.271338069876,1579.9094452393394,801.4180133345628,730.7134649217263,1941.7929410252682,626.3061381276224,912.2317934553813,855.3876910672461
2022-04-15,1650.5872377519088,6233.3681905647745,1999.2800496475575,983.5821945157709,265.4804825197627,411.2269370132864,448.1114353329083,1799.8808854543797,862.5472340873862,3090.657388383836,363.2746018040737,4873.4797954867045,5372.951608507311,1541.0071683043302,776.3267331786359,728.0074335120624,1942.775681044816,636.7250418096594,880.5642266141822,864.9717138995412
2022-04-18,1608.8286714045537,6193.699998393395,2009.4362480500859,965.0680946086519,264.01513478976057,400.4158682946041,437.5014214317727,1793.1330707211976,842.6736001415657,3069.882782890584,358.59492192282727,4899.365844623716,5203.6832922670665,1540.4047927862352,781.3288725574877,723.0049026702645,1946.1070022401434,646.5435914835446,907.6599176012824,857.9537418186931
2022-04-19,1567.961888535789,6273.793444656648,1935.774275739219,964.0183239464523,260.8129637187111,394.67081056622936,432.76820615835965,1783.1956333599935,869.4260349238554,3047.161542417834,364.54032887820597,4872.03496276334,5279.81534079897,1460.2518394370522,796.3865770074063,752.4560963586528,1917.205503329485,618.1831439487945,918.4434283619698,855.5288718117033
2022-04-20,1558.2159172552495,6230.553163312018,1960.0971827472902,958.7072395026512,267.4292972219587,393.9525328003835,432.3296295740013,1840.7001476290818,885.3189298186896,3044.0420040063495,379.0741966507277,4785.833850768581,5264.380202418587,1456.2228203047287,810.6585458844368,740.4483479319186,1897.3562568420537,618.3494020925536,933.5244525934006,860.096632895138
2022-04-21,1611.0089433528283,6280.6593209359435,1972.7656227226694,939.9050467438561,274.1312369890264,409.10305918503485,445.840374232971,1856.3459719839846,916.4027953064862,3025.5509822397826,374.04274553125146,4906.642748033114,5284.985563796939,1458.7911217226495,772.4442435215714,754.5586197750891,1882.8097318520506,615.4156045561923,951.946401064557,875.4610426016341
2022-04-22,1603.4503680512285,6280.123855325864,1998.950542040058,947.1454019501682,272.43270346560524,408.3763895618537,440.1926224729857,1863.4319796962745,926.757246999744,2941.9362172298115,387.69334794152365,5037.866786121451,5192.4125156399605,1466.5785859103082,769.0444833278386,754.9647675322511,1938.086768762067,601.7782643766034,949.2860872968166,862.0250046800332
2022-04-25,1556.0477908070372,6424.698618096926,2042.2525413005876,937.43440050396,262.7944642439198,417.4441607547602,435.1787959644287,1895.5572173714688,919.2506725416152,2911.2489807951597,383.62760709449793,4951.305237976491,5161.8711570590585,1421.434312153198,752.4778507981337,754.4221062290363,1936.26997576564,607.6110126875528,951.3667445751082,810.379777719339
2022-04-26,1549.1780556628992,6421.307183707619,2058.2891186292536,950.1910796306852,259.94732217092934,417.9747754366561,439.5579181618532,1910.4751611864888,944.0399385379005,2907.0206422640213,377.28262709700834,4938.552144721251,5114.218698615101,1428.5362737788662,755.017274489346,772.552944836063,1886.0364347792963,628.7745941868831,980.1665556170568,821.7993764390177
2022-04-27,1541.5026973004278,6196.814114798598,2065.4144800156664,930.3284456393362,256.9588565294233,414.14062061695506,434.703187981403,1893.9427882280636,943.8876082277068,2979.9038406464233,379.7062940388811,4926.85536012869,5106.486705154869,1399.496095002774,749.0855036388106,795.5368643896909,1896.6116048567326,595.4746458551112,984.1770225296372,837.4582033980645
2022-04-28,1459.1282879609194,6356.310381203843,2030.0517612472033,962.7790574888764,253.71020298783853,412.30411880478124,436.2466093262991,1935.4760418394892,948.5285482389434,3112.6432563339804,385.33286100534264,4926.100969521099,5040.658747446575,1377.454875898262,758.3278989586107,792.1232243459574,1928.9029394459033,589.4071203591959,996.2336888536228,841.2273375004788
2022-04-29,1458.2733885923558,6244.34622386315,2002.1498868149754,946.0010407729056,250.29668999460293,411.12146804503516,422.92767384815795,1893.4858841612877,948.190409590788,3197.3366544052456,392.5520731116895,4934.89848128077,4888.513423227218,1397.9219650954476,758.4165764520378,805.1806266555732,1928.8870696160309,575.0165549707528,1014.0772447446662,846.1618629742738
2022-05-02,1452.2672116884441,6165.82152961447,2050.671373467732,950.6232460780028,247.15064634291608,416.2904632266711,441.86916591983777,1906.6739068371608,892.7799784214287,3149.3523668798603,385.1975125059366,5030.819234302631,5157.723832541921,1454.9324023596905,730.0365994184598,811.4431824691117,1986.5304492787484,576.129532015568,1027.623924049902,837.0349936793517
2022-05-03,1473.214898818035,6095.44961575585,2110.605747138054,966.1537550626056,245.3635414619362,427.9433596850053,430.179877432812,1848.613024880798,921.8798742036137,3107.100050180835,388.7377865531183,4958.1523397650035,5019.661442860561,1457.15433900741,716.2814560796849,811.9696003720338,2018.4146073454247,572.6655960320654,1025.5035418980974,845.8269317178515
2022-05-04,1528.429699594122,6266.053703501692,2101.6099049049476,955.6103040515693,242.36745093766726,431.23579197231254,427.62673659620475,1857.0775968202086,931.3937472593757,3098.7526035824344,383.6021361127975,4876.705069610454,5040.388529194176,1434.0702323180965,716.7224722171571,815.6925612554846,1977.0722795812694,566.0149187891489,1025.3213336526705,860.6824746504495
2022-05-05,1563.6314234376173,6001.541743993957,2104.5943064430066,972.380665594503,243.49844657090657,441.68961752679576,427.5627547773345,1865.1740704217161,938.003346864903,3210.9001099458505,372.3708620221627,4999.75601745904,4864.2745486627455,1440.1986008841,718.3725168454869,804.8763340891696,1956.2563651722508,574.1033492773681,1041.7806209388516,862.08532410659
2022-05-06,1556.0043830301654,6381.169091004281,2067.5696783334606,948.9621686279598,245.37518024450375,433.3877101314105,444.1324203098334,1928.644263960788,937.3134254750171,3201.8823578540528,365.64036060504924,4955.993678824433,4672.422945568817,1467.9664697609348,698.5357113794765,800.3513291047893,1966.0856254149596,593.1771442512445,1058.4700060747837,905.4697392487295
2022-05-09,1522.347201942911,6519.137216916921,2117.098593039287,976.9967449306604,241.0288737865025,430.0104886511655,432.5863472555297,1869.243027636071,940.8457439906354,3118.472842755562,360.3319911736208,4833.279771094651,4683.900891945903,1486.932525085902,677.4195397947165,791.4572604118375,1901.5512540255627,625.0464007792158,1083.7300244014389,877.6040694202273
2022-05-10,1601.4593174652782,6551.50328779265,2146.3322027602576,977.7617190194197,247.2766571041267,423.9963401621727,449.9651069492063,1847.7135658726756,930.0772199673067,3088.773933356979,364.2711056235344,4788.801036270126,4702.577252389365,1569.252466349408,678.5202833785022,806.1210119737206,1915.2940211713196,616.1128744864644,1096.2166963570382,880.9031879649986
2022-05-11,1604.1567653823752,6547.586274926192,2230.7353187904746,966.5876350089605,242.5533648376203,426.87480544654835,457.0041524884135,1879.0390522553341,942.0115867749543,3137.085817213883,372.8476040755575,4759.584299177056,4823.574470176748,1547.5861876910988,659.8112087547805,804.9892000876877,1848.7727023674795,593.9836335174525,1109.8449854004157,860.6538141929518
2022-05-12,1605.405739122249,6588.2538668894,2192.664560258398,961.2872207894966,234.82658186969357,424.0236370325343,461.0449404695562,1892.5800561747747,917.856556858775,3181.942397269997,362.04839663245093,4909.983615020426,4864.531136251099,1556.166979873424,638.1215063818923,784.4987791953828,1887.539005425409,600.9236959294884,1100.4949106042347,876.2289961071606
2022-05-13,1605.4338309257455,6660.213730900704,2177.184002065028,977.3199395262434,236.73233141962018,430.42446835043364,452.1962553474807,1900.3511810866405,921.7311677525549,3170.7918104736345,364.77795968264843,5003.25623781816,4852.388223701563,1605.1525628362112,632.7594924456449,773.5403162170617,1922.7330643009293,620.579726565222,1088.2541164748416,848.9524180715833
2022-05-16,1612.5967873677594,6749.48931186487,2188.3506012633775,966.3846032862652,232.9805589177046,422.6251622493541,457.587712093637,1864.9614844292564,932.5444287525984,3215.7165193805045,356.37567739513406,5120.584659600873,4762.657836982911,1653.6653852792895,626.8944941750177,724.4318826687803,1943.1056270905644,630.9892063736046,1105.7887344292699,826.7281758964598
2022-05-17,1608.7471830316106,6827.8649846190965,2217.7396919358625,952.3844409196615,234.5941425258144,423.2001942721119,451.19533418401517,1843.8568959017784,929.3053450887417,3071.1268295776663,361.03768000936685,5207.119841016234,4907.824797391492,1589.9966906581176,616.1946529636109,717.6295744791693,1917.8111188440748,651.5764538494677,1093.6430812026842,816.672070297174
2022-05-18,1591.0940138715096,6843.511813048227,2209.282668180722,948.6408729674606,223.43370810924924,429.22536239680244,462.85116479980326,1890.6923733235883,936.6629861985778,3079.0398479805244,356.72161476464197,5308.267484874826,5001.451493359253,1590.6849169084055,607.8299712935566,718.5286935073469,1925.2983617935472,648.9638059719674,1093.7371125666314,821.4223605024706
2022-05-19,1574.4874811216512,6819.923812743921,2171.814953372102,926.7849060817898,229.76785685099023,411.71036843648227,454.0934465568957,1889.689958714518,918.5603930486473,3133.5810620839134,349.3993398728605,5237.871139028267,4879.283090551882,1638.7083551883168,608.3020816241852,716.9316075815826,1906.4929142605713,641.3764529057854,1124.449759077759,812.0504014089996
2022-05-20,1574.2433325837942,6802.700329261882,2211.1859418754075,960.9933508296233,232.97216909022555,429.3861757652464,453.2928026650791,1904.821072668082,901.2762688793496,3082.950960888367,355.16208461844076,5219.685024644285,4885.427447639407,1734.2661257705831,599.8447007966583,745.6827782354347,1868.1413202702997,643.1778985887786,1152.4613833805959,802.9482703638045
2022-05-23,1557.9207977957221,6779.583626967892,2244.1828223633456,950.5878187829738,226.09726964822025,427.16923875294316,448.48542318021197,1901.385220084839,905.9938574861599,3032.924622474427,351.17061253955865,5118.953944455505,4901.945295879092,1759.5446460463847,600.9927678232119,754.6295703008295,1856.4189945855753,639.2473974496238,1159.993613540873,800.4448309408219
2022-05-24,1536.4886127855455,6936.703202490691,2204.1791818332963,966.8736084291362,219.5233688806465,410.08212820493213,439.85187281771715,1857.3458864390343,918.7420907966234,2921.2251536038993,349.1270527590895,5099.963850744168,4870.508762207,1747.4789805913952,596.7200874353074,763.0127781652188,1883.2726721870363,648.044643696473,1153.7032099211676,796.967055692951
2022-05-25,1540.5274337500337,7022.518090418047,2265.034047511464,971.4076671460404,226.97515946372138,411.5837989167262,446.59321695060265,1892.9627384539394,884.7511019960533,3015.574626244002,333.8004513395511,5172.292047147156,4948.130107672818,1713.0814941610727,599.0192517866424,738.3175791274945,1885.8645899634093,660.9377223016131,1151.4332086281306,821.0745024108074
2022-05-26,1533.4417094985472,6613.050701867465,2319.177362908905,952.7656924755228,223.7413086198174,412.0648866081313,451.5991584500781,1912.9612228772335,894.4306441906299,2973.6488523552252,340.2865369984053,5188.800274244996,5032.914648394851,1789.9557986297311,609.8400022269902,733.3023051441814,1941.5243717830635,675.1225517636373,1171.9899792367328,832.7487222876176
2022-05-27,1580.3341419430178,6703.107329030109,2326.56609951706,953.1286064688294,220.12034708040207,411.59600308678773,462.7447177969281,2002.1295807670865,885.1607381545867,2989.4712381130553,346.0435626241269,5327.494915043883,5016.257140543187,1816.9390810969865,620.3810603861438,726.5315371279855,1972.2307655857178,682.3543655760244,1171.7204384780255,827.7592793419625
2022-05-30,1497.335947064717,6732.565634975562,2331.4331763307805,968.5502803023068,210.25432378461403,419.96120709584636,446.5035340625953,1962.464135119978,882.1900309524294,3027.0738262465297,346.25435744302604,5208.540925920579,4990.5870219176295,1787.0298317806562,636.6748784771471,715.4725472630017,1999.198686732378,686.0503015140714,1159.2232808906135,862.8895803495874
2022-05-31,1530.7716639552682,6733.412759178634,2358.433866302616,965.3877440650994,208.88439825816363,426.4491455481588,456.2299054184496,1995.730764315074,858.9969387988821,3120.1301894067005,335.8488534759205,5263.2554348300755,5142.695968432232,1780.6624169534539,647.6657573909456,704.384430391408,1935.8670091817341,697.2936600586559,1187.9899805700036,871.806011236676
2022-06-01,1569.6864878582383,6684.458363374122,2318.9676891639815,988.9067702413316,208.0374989629618,429.20295106375806,479.3192347135936,1944.3788568617947,844.7957052213069,3112.0866326875025,344.1400829421154,5134.484332422445,5241.213452635409,1792.599497617182,651.0797011565878,679.2643494668077,1925.7943628680378,670.2666706496315,1192.8987584754025,855.3469753526424
2022-06-02,1505.3798784648009,6838.082286005524,2321.5200136053495,1009.6048933830067,211.11850559998706,433.28171506984745,475.22928910636017,1951.4698730778916,861.5416735881884,3080.0676309940222,339.7263942427165,5146.722526697755,5251.419184342242,1812.992348057205,645.761270185035,662.271149699681,1885.762012289343,673.4245751270175,1179.723052810965,860.1628138730871
2022-06-03,1495.8150682294718,6971.086605471803,2222.7447440968517,1028.664514507006,205.31663791327733,432.5940237682911,493.4795063045824,1990.5580718028068,862.5387077493558,3092.2688660562076,336.81593478143446,5225.501702023877,5082.931701871838,1781.2788093852332,641.076131099209,674.1800221304119,1879.8028957248014,674.4680876816511,1191.6132499734,869.8054548291373
2022-06-06,1485.4508388773324,6866.81620561787,2262.8188600584135,1019.7221945544584,199.17649277529793,448.17165539290585,491.1289521654433,1909.05924521447,856.3667533439319,3173.229429702607,352.55900835079706,5205.69678231432,5120.443748638478,1760.288561255238,630.1422275732275,672.5901075372626,1854.6783478669115,677.6796402693595,1215.3553911939532,858.2783629262535
2022-06-07,1444.3777757438063,6926.152678555891,2193.2827432165464,998.2092694392397,201.0725041410353,435.1370666566424,477.8939135145233,1902.189210145165,854.7998016737034,3164.0161147220992,347.7738205154798,5265.679590496344,5194.493912792109,1702.9758694828945,630.5143806380652,666.1143774517459,1841.5989724311678,676.8308662234003,1191.4694510525355,840.6405896090786
2022-06-08,1422.6307418884999,6795.018897003569,2260.3278798982124,986.458597368236,205.22155512141998,436.5699875874106,475.21166279130483,1881.7136751673454,863.5907649885298,3105.173699547822,353.11013131089186,5167.239570934208,4910.924243121114,1739.2411592015405,639.6238945124802,666.3753432842043,1881.6044958678222,683.0151442109712,1187.2884914959827,842.51453031249
2022-06-09,1391.743270480274,6610.925776444267,2246.5344507960217,990.8234979284465,198.87547932239895,437.3560286298235,485.41164363116866,1856.23687905322,871.6306999493227,3011.0398739225197,357.2562958260039,4997.889496937615,4938.117940839606,1728.2276418181361,630.660619694185,682.2669382411716,1900.429946177321,675.5074018367648,1182.024449274107,836.8659460484415
2022-06-10,1441.2133540694404,6531.367618240821,2238.1473746813317,1002.1344756899107,203.27664970819586,444.6885684153157,477.51713697415346,1871.465916120781,870.7585985618781,2938.9978914002086,360.2227534211699,5056.067891680382,4899.433516294023,1745.209954920981,630.5065132478603,682.6655256940187,1939.659169551689,691.1051842805626,1193.3077512597233,862.0410142154436
